date,DLOG(IP)*100,DLOG(RPI_D11)*100,CLI,DLOG(EXPORTS)*100,DLOG(IMPORTS)*100,DLOG(GOVTCONS)*100,DLOG(CAPITAL)*100,DLOG(CONSUMPTION)*100,DLOG(GDPDEF*100)*100,DLOG(WAGES)*100,GB1,DLOG(GDP)*100,DLOG(CPI_D11)*100,TBILL,GB20-TBILL,GBYIELD-TBILL,GB5-TBILL,DLOG(BRENT)*100,CPSPREAD,DLOG(REALHP)*100,DIVYIELD,PE,DLOG(DOLLARATE)*100,DLOG(EURORATE)*100,DLOG(YENRATE)*100,DLOG(NEER)*100,DLOG(REER)*100,DLOG(STOCK)*100,DLOG(M4/CPI_D11)*100,DLOG(BROAD_MONEY/CPI_D11)*100,DLOG(COM)*100,UNEMPLOY,DLOG(EMPLOY)*100,DLOG(M1/CPI_D11)*100,MORT_RATE-GBYIELD,DLOG(STOCK_VOL)*100,DLOG(EPU1)*100,BAA_US-GB10_US,STOCK_BUILD,DLOG(NPISH_CONS)*100,DLOG(DOM_DEMAND)*100,DLOG(VACANCY)*100,DLOG(WORKFORCE_JOBS)*100,DLOG(EMP_JOBS)*100,DLOG(SELF_JOBS)*100,CORP_BOR_SPREADS,PNFC_LOAN_RATE,DLOG(M0/CPI_D11)*100,DLOG(DIVISIA/CPI_D11)*100,DLOG(FTSE_IND)*100,INF_EXP,DLOG(CCI)*100,DLOG(RETAIL_TRADE)*100,DLOG(CAR_REGISTRATION)*100,DLOG(MANUFACTURE_D11)*100,DLOG(CONSTRUCTION)*100,DLOG(INTER_GOODS)*100,DLOG(PROD_INVEST)*100,SURVEY_FIN,SURVEY_ECON,SURVEY_ECON_NEXTYEAR,SURVEY_PRICE,SURVEY_PRICE_NEXTYEAR,SURVEY_UNEMPLOY,SURVEY_FIN_LASTYEAR,DLOG(COM_FOOD)*100,DLOG(COM_NON_FOOD)*100,DLOG(COM_METALS)*100,DLOG(COM_INDUSTRIAL)*100,DLOG(CPI_FOOD_D11)*100,DLOG(CPI_ENERGY_D11)*100,DLOG(DEBT_DOMESTIC)*100,DLOG(DEBT_DOMESTIC_NON_FIN)*100,DLOG(DEBT_GOV)*100,DLOG(DEBT_TOTAL)*100,DLOG(ELECTRIC_SUPPLY_D11)*100,DLOG(ELECTRIC_IMPORTS)*100,DLOG(GAS_IMPORTS_D11)*100,DLOG(GAS_PROD_D11)*100,DLOG(FT_SMALL_CAP)*100,DLOG(FT_MID_CAP)*100,DLOG(FT_LOWYIELD_CAP)*100,DLOG(FT_LARGE_CAP)*100,DLOG(FTSE100)*100,DLOG(FT_INDEX_LINKED)*100,DLOG(RESIDENTIAL_PRICES)*100,DLOG(TOTAL_RESERVES)*100,DLOG(ULC)*100,DLOG(CPI_NO_FOOD_ENER_D11)*100,SURVEY_BUSINESS,NET_TRADE,DLOG(CONS_DEF)*100
1995Q4,0.392282581,0.361977563,100.028,1.350414706,0.837247888,0.434396149,0.521075645,0.938252593,1.438873745,1.261295464,5.96,0.128626215,0.485291085,6.2188,1.5712,1.3512,0.6212,11.76489964,0.93,-1.272915102,3.82,16.44,-2.106684997,-1.521869033,1.3891906,-0.70467013,-0.498283098,4.920090556,2.20152564,2.201462721,-1.053612196,8.2,0.501602317,2.162522029,0.4,-0.332129234,19.63927585,2.06,2365,0.731944037,0.269232151,1.033067039,0.529844953,0.72808827,-1.627909718,1.99,8.48,1.245165085,0.785419526,1.158216076,2.2,0.337834975,0.884178947,1.664884197,-0.659404258,0.992171667,0.85735929,0.625246282,-2.1,-22.9,-8.5,16,33.7,15.9,-11,0.502480135,0.583090688,-4.588395615,-2.6570331,0.148875674,1.862052558,-0.805182049,6.230176717,-0.362699644,1.471732394,1.565395605,-12.08321761,-6.563861012,8.268006707,-1.476517066,1.819349815,3.216959783,4.314405547,5.972403341,2.251260859,-1.937870467,-0.817324453,-0.220881964,0.039425547,100.4662378,-1.915131185,0.350555305
1996Q1,0.635326152,0.803963658,99.86508,2.267763485,4.128565472,0.538290204,2.420576691,1.099720473,1.418463499,0.967155221,6.14,0.914022678,0.826241399,5.7813,2.6487,2.5687,1.8287,8.625148155,0.196666667,0.027658994,3.82,16.18,-1.553946942,0.70075005,2.075164429,0.022600694,-0.150297356,3.446206941,1.273036737,1.273002359,0.703564668,8.1,-0.04619649,0.86685863,-0.79,-3.512400622,-23.49174297,1.37,2399,6.903026934,1.544918597,4.127410197,-0.341054757,-0.214565793,-0.896607597,2.05,8.08,1.103932148,2.582881678,4.020084665,2.2,0.12165831,0.876429858,0.663394981,2.042271468,0.629795046,1.895376809,1.007760437,-0.1,-24.7,-8.7,12.6,28.5,14.7,-9.2,3.690473657,0.579710441,-4.182135425,-2.158674608,1.633115722,0.043992982,1.491334927,1.680063753,-1.872460845,1.342827192,4.287135143,7.433446417,-7.525988027,12.62941053,7.625784658,7.319993952,4.707064776,1.79736324,1.620288271,-1.877914106,0.906008462,-7.966057152,0.943373658,0.769211512,100.1519671,-1.665147364,0.765716182
1996Q2,-0.598912861,0.388666623,99.87509,1.556389975,1.14904034,-0.704502595,3.381847266,0.910111417,1.398624197,0.632021902,5.77,0.35551972,0.416547754,5.5781,2.7519,2.4719,1.7419,-5.302933846,0.856666667,2.771204051,3.86,15.87,1.702224054,3.553799312,4.035426629,1.321294317,1.637759361,1.803503069,1.769259516,1.769380184,-1.679187322,8,0.15006063,1.667968623,-0.843333333,-7.418512263,1.13604751,1.57,-596,-10.92073468,0.17175827,9.045711016,0.500524642,0.679252555,0.405915315,2.06,7.82,1.531129663,1.118532705,3.705402921,1.7,-0.699796809,1.558473072,1.737760315,-0.916404805,0.861971189,-0.434216954,-1.046724074,0.7,-18.7,-5.6,7.8,22.4,13.9,-7.9,3.714380467,2.366496736,-15.39769104,-7.279509154,0.168845993,-0.639542658,2.353642093,4.228266317,-1.858551948,2.721798047,-1.463338428,5.396391549,11.62723483,0.541931886,4.46136424,0.610607982,1.887919074,0.380213069,1.361737268,1.020910484,-0.92876418,-0.090307798,0.168378615,0.382177961,99.85207625,-2.281391663,1.34606834
1996Q3,0.417802606,0.582666997,100.478,1.350249904,1.954445594,0.61030406,-0.84600115,1.204522632,0,1.113408117,5.9,0.877201298,0.487665076,5.625,2.515,2.185,1.445,22.52160909,0.943333333,1.335320475,3.78,17.2,0.814812194,0.985707262,2.316647652,1.080543492,0.966747822,5.993576331,2.273088058,2.273012107,-5.590066577,7.8,0.203568275,1.395208478,-0.786666667,11.90486191,-4.041842316,1.57,178,0.291562397,0.587446565,13.07121069,0.571995063,0.503367067,1.036278704,1.96,7.82,1.014137223,0.355083886,-0.498238758,1.8,1.12744362,1.36520891,0.892639189,-0.313047492,1.284046788,-1.079199633,1.661874043,3.3,-11.7,1.3,5.9,21.5,8.5,-5.9,-7.823411924,-2.449117763,-4.345900395,-3.425357915,-0.494893764,2.448051409,3.937453717,1.095335426,17.98370835,3.887379984,-0.468297514,-6.581005599,-2.516740301,-1.307628324,-1.096823852,0.866853517,5.391117542,5.151246969,7.794650746,2.928991513,3.75211499,4.349576365,0.479803674,0.581053804,100.2636111,-1.712678796,0.839969999
1996Q4,1.027962163,0.765809345,100.8533,2.413640411,2.071878776,0.259245033,-3.156415483,0.998244166,0,1.234698715,6.47,0.767501764,0.588394039,6.1563,1.4437,1.4937,1.0537,-1.040592116,0.61,1.541814838,3.74,17.53,8.977645373,8.65891943,12.97393106,6.201595925,6.442900574,4.172353984,1.402165026,1.402126858,0.282325135,7.4,0.520475725,0.875087084,-0.7,9.781135686,-11.47162891,1.49,866,4.263239621,0.395776309,7.020425867,0.32338599,0.464283639,-0.660826999,1.13,7.59,0.422044806,0.629403979,2.655533766,1.9,0.705966815,0,0.765906163,0.391617234,0.318647735,-1.447374218,1.521520378,-1.7,-13.7,-3.8,10.5,32.3,8,-8.1,-6.141149913,5.545865283,7.9262345,6.835872596,-0.851500371,2.515555496,16.71680079,8.401879282,14.8162638,13.96636365,0.856710035,1.03730246,-16.72350541,4.038144496,0.736059777,2.236186308,3.276800536,3.687880544,4.778751835,1.662972398,1.068362936,-1.438807698,0.424715003,0.606545716,100.7949934,-1.527996074,0.439061776
1997Q1,0.536817966,0.925123048,101.0269,0.212315666,0.536709178,-0.690051637,-4.4943415,1.756436675,1.379332213,1.175681996,6.52,1.371195529,0.400025449,6.1875,1.5425,1.4425,1.1425,-25.44874186,0.29,0.755071981,3.64,17.44,-4.394212186,3.2283098,2.159252129,5.135549809,4.525791325,5.146269299,3.570539571,3.570562775,10.60186675,7.1,0.69609821,2.162439633,-0.63,1.211202448,-4.366673548,1.15,-2832,18.67568945,1.049413554,7.384475192,0.014036565,0.344778973,-1.862142839,1.21,7.51,1.228445833,2.363620309,4.252102717,1.5,0.766074472,1.680711783,0.966381649,2.108984844,-0.182787245,0.118941389,1.13420016,3.6,-8.4,1.4,5.5,27.5,5.9,-3.8,17.69548156,-3.41981768,9.178666328,3.393508189,-0.47414871,-0.256379177,3.130666473,2.565187386,-3.774032798,2.501650354,-0.086847147,4.984261121,-1.782706784,0.505071659,5.810606933,1.892735209,3.512686508,4.041878965,5.723450694,-0.23003205,1.357048289,-12.88402893,1.213704972,0.383104211,100.4832884,-1.329606511,0.438729859
1997Q2,-0.599634857,0.378167421,101.2753,3.940729108,4.57451999,-1.268346368,3.851998316,0.923850915,0,0.555374295,6.82,0.859549567,0.147504329,6.4375,0.6025,0.7825,0.5525,-1.687114847,0.68,4.392484342,3.56,18.13,1.610496757,5.073274325,-6.11457142,2.305922351,2.723153133,5.054688111,2.330210659,2.330192639,0.168853692,7,0.50288413,4.374552105,-0.136666667,2.128143173,14.3084949,1.68,2710,-3.543195475,1.315709877,1.089187078,0.918607252,1.135415024,0.029364264,1.06,7.89,1.916947603,1.753663245,2.567314296,1.5,0.722866281,1.159913599,1.36454359,1.418353339,1.6492952,0.503928794,-0.586970953,6.4,2.1,16.2,1.9,23.3,-7,-0.4,-3.189306425,-2.043426576,-0.107024316,-0.669567862,1.407241763,-1.291218489,5.267313235,7.531175771,-1.541369835,5.548171399,-0.089974503,-5.156399365,4.721922817,3.127186764,-3.899184904,-3.217616636,3.729622057,4.587471222,7.505770432,1.149964334,1.064066222,-0.422322618,0.379481362,0.287529581,100.4148735,-1.909223139,0.053195027
1997Q3,0.626400258,1.371176059,101.6567,1.635135641,0.476620085,0.645374419,2.658345261,0.510853476,1.360565206,1.464896437,6.99,0.732266556,0.807554766,6.9688,-0.4688,-0.4188,-0.5588,9.121037905,1.123333333,3.137673718,3.17,19.94,-2.86343048,-1.614372567,2.200272845,2.39633288,2.39090208,12.32231733,1.809120596,1.809152074,-9.278169312,6.5,0.218513443,0.972884461,1.2,38.61869997,0.511954875,1.64,3661,0.640629432,0.236624356,4.630456804,0.492492238,0.550965581,-0.323482123,1.3,8.54,0.319064508,1.073673311,5.597581247,1.4,0.204766499,-0.495459251,2.18315833,1.510153245,-1.206816632,1.525851151,0.274348588,6.5,5.1,11.4,3.4,30.6,-5.4,0.5,-6.289405871,-12.47227771,-4.042074697,-7.98827249,0.206513972,1.991867671,3.305318241,-1.100822658,-0.665761273,1.712282171,1.337413297,-1.313037569,-17.92999909,3.435787322,4.813855714,8.613280252,12.93714828,12.16852465,13.70698667,4.631532735,4.551882182,-0.835507553,0.269931892,0.548740063,100.5862133,-1.480203881,0.611073363
1997Q4,0.471677998,0.886330184,101.7971,2.716311389,3.478342491,2.610657916,2.399088653,0.579918514,-1.360565206,1.40834844,6.93,1.180649187,0.421377932,7.3438,-1.2238,-0.9538,-0.9438,-22.99300547,0.973333333,1.333946084,3.23,19.44,1.776463256,3.369924631,9.833219728,1.362524245,1.60102439,-0.127108313,1.63836299,1.638424986,-3.774038789,6.2,0.240565445,1.844705027,1.693333333,39.33062514,6.036776592,1.69,-792,0.806877034,1.522069809,-3.821281789,0.393633325,0.591494549,-0.768779659,1.22,8.76,1.043540699,1.75996816,2.701062316,1.7,-0.303786193,1.642072973,2.131877298,0.758834387,2.291425951,0.783180205,1.32194768,2,-3.4,0.8,3.9,29.3,-1.2,-3.1,2.274650749,-5.479505896,-15.00712061,-10.97588625,-0.251662781,-0.865901046,8.912600876,7.315936925,-27.19669254,6.641665887,0.299340485,6.118189646,-72.68937665,-4.290098933,-0.932812077,-0.879637639,-4.788489124,-1.869288284,-1.717555083,4.458825941,-1.139149829,-6.106936614,0.790513181,0.57593613,100.8331821,-1.931410422,1.043907598
1998Q1,0.94552907,0.721690076,101.3512,-0.525486598,2.240144964,0.328284765,1.88134542,1.134049413,1.360565206,1.918112,6.73,0.86410695,0.188228821,7.385,-1.715,-1.405,-1.345,-13.40719819,0.96,1.533808579,2.8,21.86,1.542385077,4.217059801,3.4306989,2.469261259,2.021498635,13.76489731,2.103800992,1.985501076,-4.222585617,6.2,0.15380867,2.087452109,2.27,-58.40970087,-23.31582245,1.58,-2570,2.040123162,1.292103911,-0.134408622,0.103330702,0.284573924,-0.954376466,1.3,8.82,1.416760221,1.334834625,7.763239959,1.7,0.31590308,0.48740967,2.748041164,-1.393648002,1.817260085,-0.202458437,0.999239651,4,-8.1,-2.2,1.5,31.1,-3.8,-2,-5.701619663,-3.31518677,-1.698296538,-2.347599692,-0.462701665,-0.524641641,5.382019743,17.56065961,4.4906498,9.237392757,-1.421480511,-0.895387697,43.03624509,-5.199304933,12.81186375,14.3326362,14.96700944,14.40290006,15.28354881,2.179611541,2.664671183,-8.073904688,0.604578494,0.253444846,100.6327202,-2.285950669,-0.047865889
1998Q2,-0.114401385,0.961439189,99.84552,-0.091917009,3.340004111,0.801542728,0.28849942,1.400591623,0,0.802550316,7.21,0.878420771,0.439096039,7.7511,-2.3211,-1.8111,-1.5911,-15.82446049,0.846666667,3.179739314,2.87,21.76,-0.305380316,-2.760851914,3.815798735,-0.069784575,0.537439332,-0.792623563,1.643544187,2.089120327,-9.130529992,6.1,0.138600161,2.433020897,2.31,11.34807037,3.103821439,1.81,2138,0.498984587,1.472274058,4.664227997,-0.331034785,-0.039475762,-1.540118015,1.17,8.97,0.759994816,1.897942731,8.717424446,1.7,-0.925384655,-0.324675725,0.871171702,-0.268713716,-2.792877544,-0.260907581,-1.037872063,5.7,-5.7,0.9,2.7,32.7,3.5,-1,-8.608410149,-5.134691662,-8.092128584,-6.755127696,0.7095857,1.285222547,3.148610608,8.450541163,5.666084082,5.044462139,3.410316162,-5.647643273,-2.601417095,10.20438807,-0.882379355,-0.391689845,0.70998058,-1.422971241,-1.168096528,4.204345037,4.117253068,2.373012049,0.762328344,0.274615053,99.78007803,-2.715699522,0.20444447
1998Q3,-0.47661167,0.71445448,97.9712,-0.362302666,-0.804668388,0.414405168,1.41044196,1.61636697,0,0.888406893,6.19,0.680538171,0.337531703,7.2236,-2.5636,-2.2736,-2.1836,21.70439052,1.773333333,1.403991707,3.35,18.6,1.818448016,-4.874416707,0.168483302,-0.560036725,-0.66832255,-14.88402221,2.304618124,2.425842436,-4.725206174,6.1,0.448196761,1.529437875,3.55,56.42195269,40.4064108,2.69,1829,-0.332379588,0.559356314,2.284363292,0.320706518,0.425515791,-0.763712281,1.76,9.04,1.281713898,1.070635574,-5.57123622,1.7,-2.525124116,0.648300562,0.783828724,0.789434527,-0.10899186,0.434468493,0.424137892,6.5,-17.2,-12.9,4.1,29.4,22.2,-0.2,-8.912019161,-4.733961489,-1.58388658,-2.966017218,1.057747463,-0.506936891,3.808832425,4.0691002,7.522603019,4.048834891,1.868124858,-146.5752884,-6.670505112,0.754560371,-27.15452857,-19.15869879,-16.09968746,-15.01697983,-13.37983479,2.224361536,4.302945878,2.741167893,0.296235625,0.229110316,98.57497714,-2.722660155,0.228732915
1998Q4,-0.115079905,0.486494987,97.90327,0.903215143,1.834132541,0.822103937,3.137201626,-0.287665971,1.342302033,0.74509148,5.11,1.004335491,0.409020328,6.0362,-1.6562,-1.6262,-1.6462,-33.33499915,1.92,-0.491673205,2.92,21.38,-2.637384369,-2.225492107,-21.3032841,-3.438491662,-2.966803628,13.57022141,0.612420611,0.742684293,0.115096598,6.1,0.449906874,0.334873751,3.756666667,4.676325628,6.974039085,2.6,3762,-0.593638697,1.253693919,0.375704888,0.563052952,0.545003211,0.85496704,2.7,8.87,1.19159193,0.894256264,-3.869212423,1.6,-0.010451812,-0.161681502,0.345423482,-0.742520891,1.084609318,0.576370426,0.076923079,5,-22.3,-15,0.5,19.2,33.4,-4.7,2.501375075,2.008947863,-6.13503685,-2.518402157,0.844562299,-0.135411049,0.186239061,4.649188687,-0.167112338,1.73213646,-0.58193303,132.8816897,10.51979392,4.767061014,4.155861231,6.609561052,17.08050628,13.59871593,15.36446307,6.926127667,-1.104780156,3.242594361,0.516457074,0.338355709,97.73803164,-2.928010675,0.310290013
1999Q1,0.088534756,0.037090547,99.29369,-1.913154982,1.250644292,-1.334740148,-0.256510485,1.684951131,0,2.046570575,4.71,0.628732973,0.37043044,5.0816,-0.5116,-0.5516,-0.4916,35.42051032,1.256666667,1.37071021,2.61,24.24,-2.659144549,5.710354265,2.169426882,0.142521033,-0.099885275,8.746287202,0.655940157,0.41625948,-3.394121873,6,0.300050233,2.292849159,2.386666667,-27.91303458,-70.26224872,2.15,-254,1.027358751,1.399528396,-0.564087989,0.123173793,0.285039532,-1.008411907,2.16,7.38,0.656572846,1.112542857,9.61246385,1.4,1.091715737,1.286191357,0.298348448,-0.987252101,0.323102127,-1.826932006,0.15366887,9,-12.5,-5.6,-3.5,15.3,17.8,2.6,-6.532908464,0.22077873,0,0.134176875,-0.176312216,2.67454041,4.804780753,10.18902584,-3.35036863,6.437163495,1.259747662,4.602383491,10.51642285,1.392893075,14.7443781,12.02814557,6.098260808,7.596130969,7.59796682,1.105200921,0.737874589,-10.72152745,0.263767172,0.19753963,97.98681046,-3.321712509,0.669690914
1999Q2,0.150329427,0.166683394,100.6586,2.003827454,0.833435047,4.398512472,-1.417027759,1.815631606,0,0.387796512,4.86,0.206101972,0.29410742,4.9362,-0.3462,0.1838,0.4438,12.20644329,1,3.391881118,2.26,26.96,-2.102038181,1.514328822,-0.184147663,2.470965298,2.707188667,2.311020779,0.519564995,0.604559165,0.237720396,5.9,0.217989778,1.281148868,1.13,-19.29893333,-37.49386239,1.93,1149,1.016911333,-0.189254789,0.062833807,0.286816873,0.233672264,0.825819038,1.94,7.05,2.563179857,2.525706224,5.82567699,1.4,0.012602779,1.427462752,-0.270289016,1.324465404,0,-0.557594976,-0.461716854,8.4,-4.5,1.3,-0.6,16.1,15.1,2.5,-8.356569136,8.148324569,9.699226647,8.846168833,-1.204355175,1.196658814,6.167099254,13.08603818,-1.524884686,8.506583874,0.834542558,2.759168812,-6.053325753,-1.338076242,9.935903904,6.761358445,-2.968036207,1.358083707,0.852548642,-0.470478403,3.094429474,-1.696183813,-0.15763973,0.121329,98.95360766,-2.7974911,-0.635877863
1999Q3,2.098529401,0.483233242,101.3241,3.641870348,4.149117241,0.671509573,2.889738462,0.851462538,-1.342302033,0.931832034,5.66,1.822097176,0.139064344,5.4241,-0.7841,0.2659,0.7059,30.31771932,0.983333333,3.165353168,2.41,25.37,4.355256875,1.349389791,-8.661397414,-0.351909602,-0.895161838,-3.47914444,-0.161590223,-0.191735342,0.710093979,5.7,0.452931012,2.155643249,0.346666667,14.21626115,16.1034988,2.2,2688,0.581661187,1.961038184,3.517795616,0.831880933,1.014019061,-0.825819038,1.61,7.06,1.386951515,0.918429242,0.14299603,1.6,0.237580022,0.314465629,0.144747258,0.824321644,1.705798294,0.058840769,3.969525139,7.5,-9.3,-5.5,8.6,24.9,10.2,1.4,0.799585851,-13.3531653,10.87158666,0.611694428,-0.6482305,2.130964494,13.2949167,13.13264784,1.247780248,12.85521389,1.017328086,-9.187425372,7.329238191,3.526767874,1.058286586,-2.964193703,-3.505012092,-4.413103724,-3.976550597,-3.056536068,5.932404057,23.1659151,1.317673264,-0.003582988,99.82037922,-2.841972309,-0.731558159
1999Q4,0.517822854,0.723602358,101.4264,0.572196103,2.523246504,0.589413669,-2.677998968,1.394918684,1.342302033,1.857316849,6.14,1.430638788,0.321170607,5.5457,-1.1957,0.0143,0.4843,8.144762511,1.243333333,2.773729575,2.12,28.64,-1.813330745,4.066658229,-5.755483663,1.873890201,1.894359291,14.09605306,1.891980168,1.929898545,4.157727325,5.8,0.381371933,1.63587725,0.77,-21.99861271,-10.627619,1.79,4370,-0.399528362,1.861714543,8.594956422,0.475637187,0.564463436,-0.18444518,1.3,7.27,5.10770973,1.800464782,2.955332853,1.4,0.785022928,1.557663848,-3.569728244,0.714911964,0,-1.870323124,-0.185494391,8.5,-7.3,-3.9,3.8,19.3,7,1.6,2.138554824,3.761191223,7.383892436,6.033780086,0.331653563,3.571347407,3.407410527,9.230010639,-2.307018681,5.538541495,0.758491952,7.736177112,21.5738342,4.62595326,14.53232491,12.50886682,22.2194106,13.69465525,14.24787296,4.317902006,2.19241467,7.55598379,0.982848177,0.064450977,100.2595694,-3.041938641,0.779830991
2000Q1,0.13763443,0.892171509,101.0751,3.542194936,1.287704916,-1.365821053,3.610523367,1.704872887,1.324522675,0.051460184,6.25,0.758984809,0.018287729,6.1176,-1.7676,-0.8076,-0.2576,-3.885174794,1.633333333,4.001168801,2.11,27.18,-1.620376971,3.800048594,-1.093445422,1.796317588,0.77260502,-3.49181448,2.104367195,2.126468866,0.535903249,5.6,0.146295103,2.494536305,1.45,38.22298311,-13.19388182,2.3,6063,0.0636682,0.479687558,0.444198398,-0.229102893,-0.053621358,-1.394290597,1.55,7.74,-1.734274497,-0.123968056,5.087927799,1.5,-1.01492391,0.769826794,-0.836421227,0.960753956,1.573183973,1.013723578,1.401202833,3.8,-14.1,-10.9,5.9,21.1,11.4,-2.2,-8.29196893,3.737236464,1.04120981,0.509052833,-0.995396792,1.451983605,9.660002105,2.603151557,-0.801857468,6.609572925,-0.259318541,-12.37564447,-56.71462528,4.738745025,7.829804386,0.467493111,-1.66755519,-4.786633494,-5.094931688,-0.587698969,2.834427339,-0.139668416,0.69538735,-0.108228536,100.1775804,-2.91216994,0.856692709
2000Q2,0.291845701,0.986260022,100.6324,2.319431682,2.662225219,3.594090657,3.951357479,0.575010935,0,1.277972665,5.97,0.558096293,0.163066398,6.07,-1.69,-0.83,-0.48,27.53038592,1.703333333,4.24740079,2.16,26.39,-4.82028775,-5.492878988,-1.725111165,-1.078528067,-0.861135165,-2.130604989,2.048093705,1.912152404,-1.353184374,5.3,0.386650126,2.348360601,1.793333333,0.283878133,52.25411899,2.56,-3001,-0.775869895,0.841279228,3.85812588,0.434176001,0.641566395,-0.846002226,1.57,7.71,1.966946477,1.163021438,-2.904418383,1.2,-0.569847678,0,0.259014902,-0.367420104,-1.151242447,-2.980801734,1.237279219,9,-15.6,-7.5,10.1,19.7,14.4,-1.3,-1.116959134,-1.890319202,-4.562033995,-3.586335529,0.672309321,1.275169001,4.572519341,5.127712055,-0.044736725,4.672481959,1.41654008,15.09944436,128.3612561,2.703728108,0.125287885,1.925710122,-10.28036548,-2.755576473,-3.105292225,2.498009775,4.481274333,-0.811575459,0.222247623,0.028630559,99.90589087,-3.141563995,-0.021362537
2000Q3,-0.231690154,0.557159368,100.7956,-0.964953436,1.288486805,0.159189506,-5.392917151,1.084535781,1.307208157,1.471657486,5.84,0.27297403,0.305601203,6.04,-1.42,-0.77,-0.51,-10.54308862,1.766666667,-0.634452968,2.17,24.99,-2.733670643,5.56467509,-0.855960991,-1.482388594,-2.201827165,0.645679684,1.615985916,1.302719457,-0.820748347,5.3,0.316231658,2.2456126,1.776666667,-51.74253017,-53.45157986,2.52,-658,1.310897243,0.855284179,2.161961348,0.599355564,0.622345664,0.188619987,1.61,7.72,1.73606241,1.976749173,1.171220368,1.4,0.433900593,1.219527303,-1.551679372,-1.491186578,-2.343025201,0.9429728,-0.362319228,3.6,-23.8,-17.3,13.4,31.9,14.9,-3.5,-5.469415563,-2.367881651,7.608426515,4.128262812,0.772171392,0.103702801,2.664368422,0.083775487,-3.080801605,1.536979283,-0.784871377,-0.766895204,10.74102169,-2.57589176,1.834423098,1.143265527,-1.090196023,-0.090794131,0.369113958,-2.303024727,2.01049777,2.253728169,-0.03600442,-0.00549182,99.91813526,-3.185889516,-0.001585839
2000Q4,0.402967065,0.598129175,101.1436,5.325082266,2.981962574,0.178229339,1.84100378,0.929044754,0,1.653596864,5.25,0.157279235,0.461511668,5.88,-1.59,-0.94,-0.8,-23.00285639,1.763333333,0.39219035,2.23,22.51,1.339410904,-5.148218153,6.932328478,1.019888733,1.112240691,-1.1058645,1.210336157,1.312738794,0.411216206,5.1,-0.021777004,2.206129223,2.023333333,35.61495795,10.59632755,3.09,-1055,0.954102647,-0.37188156,2.269308315,0.190104615,0.230497561,-0.125707119,1.8,7.63,1.554679398,0.943663678,-5.712365494,1.3,0.951286486,1.204833846,3.008540665,2.347839513,1.921083676,-1.371763632,1.691600596,10,-14,-7.8,4.2,23.4,11.6,3.3,2.023381655,0.05271546,-5.560608178,-3.620102886,0.749818614,0.648483554,8.205267901,5.786065616,2.109570949,7.151016109,1.09770648,-7.924663492,18.90067052,-3.923860962,-7.066894125,-1.957051058,-10.0417905,-1.269989788,-0.760417909,2.112483151,2.205373182,9.148806018,0.190034921,0.359059955,100.1712624,-3.389240278,-1.102077685
2001Q1,-0.402967065,0.341210432,100.7938,0.008065566,0.857559751,2.405939286,-2.736105773,0.267378042,-1.307208157,1.626697246,4.92,1.420430585,-0.081620791,5.41,-0.8,-0.57,-0.56,3.993586243,1.696666667,2.917815827,2.53,20.23,-5.504085519,1.661084777,4.470881661,-2.263441639,-3.140555015,-8.800477009,2.195643978,1.935491545,-5.050159265,4.8,0.268252173,3.40440671,1.973333333,11.41356298,-2.391075891,2.95,-2708,3.026390041,1.508838742,5.746999768,0.069947542,0.113164856,0.062873312,1.91,7.36,1.907084027,2.380572613,-5.872343627,1.1,-0.414780619,2.950066495,1.106460609,0.352973162,-0.31762871,0.245248436,0.142653373,10.3,-11.2,-6.8,-1.4,29.8,12.2,4.2,-1.372176165,-6.323332329,-5.017403253,-5.471139467,1.410562846,-5.05807795,0.250857722,1.67767342,-44.27971306,0.002974747,2.117800108,-6.806965246,-19.48275764,1.782795133,-9.908697591,-7.166375635,-18.12616655,-9.567501503,-9.114173134,-3.532838963,0.117044637,-0.840008582,1.040792852,0.074513078,99.99079735,-3.103574119,1.130544179
2001Q2,-1.357976151,0.421722429,100.2045,-2.257557243,-0.262770291,-1.591622998,3.940280149,0.939759892,1.307208157,0.705885284,5.32,0.833138672,0.841542915,5.21,-0.2,0.15,0.21,10.91405962,1.27,3.425018738,2.42,21,0.007063893,3.253607327,-1.159988231,1.48003643,1.689543443,1.191953441,0.835063431,1.00431427,-1.888279518,5,0.303632982,1.636877153,0.943333333,-14.91918745,38.3711568,2.62,4369,-0.20880467,1.157971354,-2.0428726,0.352323704,0.402581577,0.595333107,1.81,7.03,-0.332482671,1.585760721,-3.774641465,1.2,0.042643485,1.729149633,1.731974437,-3.209114995,2.306181891,0.061218268,-4.445176257,11.4,-5,-2.3,3,31.2,7.8,5.8,-3.722927131,4.714209078,-3.050640852,-0.275532389,3.487181677,2.478286397,4.185532983,0.216856393,-0.02814523,2.625989876,-0.229812115,-20.81837242,-55.28603156,1.71856248,1.552236402,3.295545805,-5.053542316,0.569620845,0.656872683,-0.332489223,2.055065087,-0.341006734,0.48284662,0.625220055,99.52560052,-3.616926942,0.290875121
